���web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
1575139084-2040,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,STRETCH KNIT PLAID SUIT PANTS,https://www.zara.com/us/en/stretch-knit-plaid-suit-pants-p00706229.html,STRETCH KNIT PLAID SUIT PANTS Details,59.90 USD,Taupe Brown
1575139002-2003,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,CM/CRG-PNT 03,https://www.zara.com/us/en/cm-crg-pnt-03-p06474007.html,CM/CRG-PNT 03 Details,99.90 USD,Khaki
1575138985-1995,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,TRAVELER 4 WAYS CHINO PANTS,https://www.zara.com/us/en/traveler-4-ways-chino-pants-p05573627.html,TRAVELER 4 WAYS CHINO PANTS Details,49.90 USD,Black
1575138926-1973,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,HEATHERED SKINNY FIT PANTS,https://www.zara.com/us/en/heathered-skinny-fit-pants-p01478300.html,HEATHERED SKINNY FIT PANTS Details,null,Gray
1575138900-1964,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,BANDED WAIST PANTS,https://www.zara.com/us/en/banded-waist-pants-p01608303.html,BANDED WAIST PANTS Details,null,Gray Marl
1575139155-2071,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,PLEATED WIDE LEG PANTS,https://www.zara.com/us/en/pleated-wide-leg-pants-p00706686.html,PLEATED WIDE LEG PANTS Details,69.90 USD,Anthracite Gray
1575138888-1960,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,PLEATED CROPPED PANTS,https://www.zara.com/us/en/pleated-cropped-pants-p05006303.html,PLEATED CROPPED PANTS Details,69.90 USD,Taupe Brown
1575138980-1993,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,4-WAYS HEATHERED PANTS,https://www.zara.com/us/en/4-ways-heathered-pants-p00706796.html,4-WAYS HEATHERED PANTS Details,49.90 USD,Navy Blue
1575139135-2064,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,TECHNICAL CARGO PANTS,https://www.zara.com/us/en/technical-cargo-pants-p01224400.html,TECHNICAL CARGO PANTS Details,49.90 USD,Black
1575138855-1946,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,BAGGY CARGO PANTS,https://www.zara.com/us/en/baggy-cargo-pants-p05372308.html,BAGGY CARGO PANTS Details,49.90 USD,Black
1575139031-2015,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,PTCH/FLGHT 03,https://www.zara.com/us/en/ptch-flght-03-p02488302.html,PTCH/FLGHT 03 Details,149.00 USD,Khaki
1575139137-2065,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,CARGO PANTS WITH REFLECTIVE STRAPS,https://www.zara.com/us/en/cargo-pants-with-reflective-straps-p01538300.html,CARGO PANTS WITH REFLECTIVE STRAPS Details,49.90 USD,Silver
1575139177-2080,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,���80S CHINO CORDUROY PANTS,https://www.zara.com/us/en/%E2%80%9880s-chino-corduroy-pants-p06096334.html,���80S CHINO CORDUROY PANTS Details,49.90 USD,Sea Green
1575139165-2075,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,PANTS WITH SIDE STRIPES,https://www.zara.com/us/en/pants-with-side-stripes-p09632306.html,PANTS WITH SIDE STRIPES Details,49.90 USD,Black
1575138896-1962,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,COOLMAX� PLEATED PANTS,https://www.zara.com/us/en/coolmax%C2%AE-pleated-pants-p01478430.html,COOLMAX� PLEATED PANTS Details,69.90 USD,Taupe Brown
1575138890-1961,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,PLEATED PANTS,https://www.zara.com/us/en/pleated-pants-p06861334.html,PLEATED PANTS Details,49.90 USD,Mustard
1575139026-2013,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,TRK/KHK PNT 03,https://www.zara.com/us/en/trk-khk-pnt-03-p00264326.html,TRK/KHK PNT 03 Details,89.90 USD,Black
1575138781-1919,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,TEXTURED WEAVE SUIT PANTS,https://www.zara.com/us/en/textured-weave-suit-pants-p09904500.html,TEXTURED WEAVE SUIT PANTS Details,49.90 USD,White
1575138998-2001,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,DNM/JMP 03,https://www.zara.com/us/en/dnm-jmp-03-p07215309.html,DNM/JMP 03 Details,149.00 USD,Black
1575138995-2000,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,DNM 03,https://www.zara.com/us/en/dnm-03-p07215308.html,DNM 03 Details,99.90 USD,Black
1575139133-2063,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,TEXTURED HOUNDSTOOTH PANTS,https://www.zara.com/us/en/textured-houndstooth-pants-p05879837.html,TEXTURED HOUNDSTOOTH PANTS Details,89.90 USD,Gray
1575138824-1933,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,TEXTURED SUIT PANTS,https://www.zara.com/us/en/textured-suit-pants-p05558700.html,TEXTURED SUIT PANTS Details,49.90 USD,Navy Blue
1575139119-2057,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,PREMIUM TEXTURED PANTS,https://www.zara.com/us/en/premium-textured-pants-p05584327.html,PREMIUM TEXTURED PANTS Details,49.90 USD,Anthracite Gray
1575139029-2014,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,DNM/CRG-PNT 03,https://www.zara.com/us/en/dnm-crg-pnt-03-p07215310.html,DNM/CRG-PNT 03 Details,119.00 USD,Indigo
1575139009-2006,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,CM/ST 03,https://www.zara.com/us/en/cm-st-03-p06478064.html,CM/ST 03 Details,99.90 USD,Khaki
1575139092-2044,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,COLORED SUIT PANTS,https://www.zara.com/us/en/colored-suit-pants-p00706673.html,COLORED SUIT PANTS Details,69.90 USD,Violet
1575139077-2037,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,LOOSE FIT CHINO PANTS,https://www.zara.com/us/en/loose-fit-chino-pants-p09632302.html,LOOSE FIT CHINO PANTS Details,49.90 USD,Black
1575139131-2062,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,WASHED CORDUROY PANTS,https://www.zara.com/us/en/washed-corduroy-pants-p06688303.html,WASHED CORDUROY PANTS Details,69.90 USD,Indigo
1575139033-2016,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,BAGGY CARGO PANTS,https://www.zara.com/us/en/baggy-cargo-pants-p06688317.html,BAGGY CARGO PANTS Details,69.90 USD,Black
1575139107-2051,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,PLAID FLANNEL PANTS,https://www.zara.com/us/en/plaid-flannel-pants-p02880340.html,PLAID FLANNEL PANTS Details,69.90 USD,Gray
1575138775-1916,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,TRAVELER SUIT PANTS,https://www.zara.com/us/en/traveler-suit-pants-p08288312.html,TRAVELER SUIT PANTS Details,59.90 USD,Navy Blue
1575138754-1906,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,CROPPED CHINO PANTS,https://www.zara.com/us/en/cropped-chino-pants-p06786307.html,CROPPED CHINO PANTS Details,39.90 USD,Camel
1575138834-1936,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,JOGGING PANTS,https://www.zara.com/us/en/jogging-pants-p01701471.html,JOGGING PANTS Details,35.90 USD,Black
1575138953-1983,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,PLEATED PANTS,https://www.zara.com/us/en/pleated-pants-p01608317.html,PLEATED PANTS Details,49.90 USD,Black
1575138961-1987,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,SLIM FIT CHINO PANTS,https://www.zara.com/us/en/slim-fit-chino-pants-p06861450.html,SLIM FIT CHINO PANTS Details,49.90 USD,Taupe Brown
1575139075-2036,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,SKINNY PANTS WITH CHAIN,https://www.zara.com/us/en/skinny-pants-with-chain-p01701307.html,SKINNY PANTS WITH CHAIN Details,49.90 USD,Khaki
1575139000-2002,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,FLC/PNT 03,https://www.zara.com/us/en/flc-pnt-03-p05320314.html,FLC/PNT 03 Details,119.00 USD,Black
1575138934-1976,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,JOGGING PANTS WITH DARTS,https://www.zara.com/us/en/jogging-pants-with-darts-p00706527.html,JOGGING PANTS WITH DARTS Details,49.90 USD,Navy Blue
1575139021-2011,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,TRK /BLK PNT 03,https://www.zara.com/us/en/trk--blk-pnt-03-p00264324.html,TRK /BLK PNT 03 Details,69.90 USD,Black
1575139061-2029,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,SUPER SKINNY PLAID PANTS,https://www.zara.com/us/en/super-skinny-plaid-pants-p09621364.html,SUPER SKINNY PLAID PANTS Details,69.90 USD,Black
1575139128-2061,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,POCKET CORDUROY PANTS,https://www.zara.com/us/en/pocket-corduroy-pants-p06416465.html,POCKET CORDUROY PANTS Details,49.90 USD,Gray
1575138793-1925,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,TUXEDO PANTS,https://www.zara.com/us/en/tuxedo-pants-p05663655.html,TUXEDO PANTS Details,89.90 USD,Navy Blue
1575138989-1997,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,DNM 03,https://www.zara.com/us/en/dnm-03-pC07215308251000.html,DNM 03 Details,99.90 USD,Oyster White
1575138853-1945,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,BIKER JOGGING PANTS,https://www.zara.com/us/en/biker-jogging-pants-p00761308.html,BIKER JOGGING PANTS Details,49.90 USD,Black
1575138872-1953,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,COLORED SKINNY PANTS,https://www.zara.com/us/en/colored-skinny-pants-p06861360.html,COLORED SKINNY PANTS Details,35.90 USD,Black
1575138881-1957,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,SPLATTERED CARGO PANTS,https://www.zara.com/us/en/splattered-cargo-pants-p00840300.html,SPLATTERED CARGO PANTS Details,69.90 USD,Khaki
1575138764-1911,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,PLAID TEXTURED SUIT PANTS,https://www.zara.com/us/en/plaid-textured-suit-pants-p05578614.html,PLAID TEXTURED SUIT PANTS Details,69.90 USD,Black / White
1575139096-2046,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,4-WAY STRETCH KNIT PANTS,https://www.zara.com/us/en/4-way-stretch-knit-pants-p00706324.html,4-WAY STRETCH KNIT PANTS Details,39.90 USD,Gray
1575138898-1963,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,SLIM FIT CHINO PANTS,https://www.zara.com/us/en/slim-fit-chino-pants-p06861350.html,SLIM FIT CHINO PANTS Details,49.90 USD,Black
1575139126-2060,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,TEXTURED PANTS,https://www.zara.com/us/en/textured-pants-p00706544.html,TEXTURED PANTS Details,49.90 USD,Taupe Brown
1575138820-1931,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,TEXTURED SUIT PANTS,https://www.zara.com/us/en/textured-suit-pants-p05902500.html,TEXTURED SUIT PANTS Details,49.90 USD,Camel
1575139146-2067,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,STRETCH KNIT SEAMED PANTS,https://www.zara.com/us/en/stretch-knit-seamed-pants-p06861342.html,STRETCH KNIT SEAMED PANTS Details,49.90 USD,Navy Blue
1575138938-1978,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,BIRDSEYE TEXTURED PANTS,https://www.zara.com/us/en/birdseye-textured-pants-p02069300.html,BIRDSEYE TEXTURED PANTS Details,49.90 USD,Navy Blue
1575138907-1965,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,JOGGER-WAIST PANTS,https://www.zara.com/us/en/jogger-waist-pants-p06861321.html,JOGGER-WAIST PANTS Details,null,Maroon
1575139024-2012,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,BLT-PNT 03,https://www.zara.com/us/en/blt-pnt-03-p06481032.html,BLT-PNT 03 Details,99.90 USD,Light Khaki
1575138766-1912,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,PLAID WOOL SUIT PANTS,https://www.zara.com/us/en/plaid-wool-suit-pants-p00706599.html,PLAID WOOL SUIT PANTS Details,89.90 USD,Gray
1575138971-1989,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,CROPPED PLAID PANTS,https://www.zara.com/us/en/cropped-plaid-pants-p00706641.html,CROPPED PLAID PANTS Details,69.90 USD,Taupe Brown
1575138910-1966,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,NEW CROPPED CHINO PANTS,https://www.zara.com/us/en/new-cropped-chino-pants-p00706326.html,NEW CROPPED CHINO PANTS Details,35.90 USD,Beige
1575138987-1996,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,PTCH-PNT 03,https://www.zara.com/us/en/ptch-pnt-03-p06479003.html,PTCH-PNT 03 Details,119.00 USD,Khaki
1575138879-1956,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,CROPPED TEXTURED WEAVE PANTS,https://www.zara.com/us/en/cropped-textured-weave-pants-p02721300.html,CROPPED TEXTURED WEAVE PANTS Details,49.90 USD,Oyster White
1575138930-1975,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,NEW CROPPED CHINO PANTS,https://www.zara.com/us/en/new-cropped-chino-pants-p06786407.html,NEW CROPPED CHINO PANTS Details,39.90 USD,Navy Blue
1575139012-2007,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,OFFR/TRS 03,https://www.zara.com/us/en/offr-trs-03-p06475848.html,OFFR/TRS 03 Details,99.90 USD,Black
1575138770-1914,https://www.zara.com/us/en/man-trousers-l838.html?v1=1282997,STRETCH SUIT PANTS WITH SHEEN,https://www.zara.com/us/en/stretch-suit-pants-with-sheen-p01564301.html,STRETCH SUIT PANTS WITH SHEEN Details,null,Navy Blue
