Entity,Code,Date,Deaths,Confirmed
Kyrgyzstan,KGZ,"Mar 31, 2020",0,84
Kyrgyzstan,KGZ,"Apr 1, 2020",0,107
Kyrgyzstan,KGZ,"Apr 2, 2020",1,112
Kyrgyzstan,KGZ,"Apr 3, 2020",1,125
Kyrgyzstan,KGZ,"Apr 4, 2020",1,144
Kyrgyzstan,KGZ,"Apr 5, 2020",1,144
Kyrgyzstan,KGZ,"Apr 6, 2020",4,216
Kyrgyzstan,KGZ,"Apr 7, 2020",4,228
Kyrgyzstan,KGZ,"Apr 8, 2020",4,270
Kyrgyzstan,KGZ,"Apr 9, 2020",4,280
Laos,LAO,"Mar 25, 2020",0,2
Laos,LAO,"Mar 26, 2020",0,2
Laos,LAO,"Mar 27, 2020",0,6
Laos,LAO,"Mar 28, 2020",0,6
Laos,LAO,"Mar 29, 2020",0,6
Laos,LAO,"Mar 30, 2020",0,6
Laos,LAO,"Mar 31, 2020",0,9
Laos,LAO,"Apr 1, 2020",0,9
Laos,LAO,"Apr 2, 2020",0,10
Laos,LAO,"Apr 3, 2020",0,10
Laos,LAO,"Apr 4, 2020",0,10
Laos,LAO,"Apr 5, 2020",0,10
Laos,LAO,"Apr 6, 2020",0,11
Laos,LAO,"Apr 7, 2020",0,12
Laos,LAO,"Apr 8, 2020",0,12
Laos,LAO,"Apr 9, 2020",0,15
Latvia,LVA,"Mar 3, 2020",0,1
Latvia,LVA,"Mar 8, 2020",0,2
Latvia,LVA,"Mar 9, 2020",0,3
Latvia,LVA,"Mar 10, 2020",0,6
Latvia,LVA,"Mar 11, 2020",0,8
Latvia,LVA,"Mar 12, 2020",0,10
Latvia,LVA,"Mar 13, 2020",0,16
Latvia,LVA,"Mar 14, 2020",0,19
Latvia,LVA,"Mar 15, 2020",0,26
Latvia,LVA,"Mar 16, 2020",0,31
Latvia,LVA,"Mar 17, 2020",0,36
Latvia,LVA,"Mar 18, 2020",0,61
Latvia,LVA,"Mar 19, 2020",0,71
Latvia,LVA,"Mar 20, 2020",0,86
Latvia,LVA,"Mar 21, 2020",0,111
Latvia,LVA,"Mar 22, 2020",0,124
Latvia,LVA,"Mar 23, 2020",0,139
Latvia,LVA,"Mar 24, 2020",0,180
Latvia,LVA,"Mar 25, 2020",0,197
Latvia,LVA,"Mar 26, 2020",0,221
Latvia,LVA,"Mar 27, 2020",0,244
Latvia,LVA,"Mar 28, 2020",0,280
Latvia,LVA,"Mar 29, 2020",0,305
Latvia,LVA,"Mar 30, 2020",0,376
Latvia,LVA,"Mar 31, 2020",0,376
Latvia,LVA,"Apr 1, 2020",0,398
Latvia,LVA,"Apr 2, 2020",0,446
Latvia,LVA,"Apr 3, 2020",0,458
Latvia,LVA,"Apr 4, 2020",1,493
Latvia,LVA,"Apr 5, 2020",1,509
Latvia,LVA,"Apr 6, 2020",1,533
Latvia,LVA,"Apr 7, 2020",1,542
Latvia,LVA,"Apr 8, 2020",2,548
Latvia,LVA,"Apr 9, 2020",2,577
Lebanon,LBN,"Dec 31, 2019",0,0
Lebanon,LBN,"Jan 1, 2020",0,0
Lebanon,LBN,"Jan 2, 2020",0,0
Lebanon,LBN,"Jan 3, 2020",0,0
Lebanon,LBN,"Jan 4, 2020",0,0
Lebanon,LBN,"Jan 5, 2020",0,0
Lebanon,LBN,"Jan 6, 2020",0,0
Lebanon,LBN,"Jan 7, 2020",0,0
Lebanon,LBN,"Jan 8, 2020",0,0
Lebanon,LBN,"Jan 9, 2020",0,0
Lebanon,LBN,"Jan 10, 2020",0,0
Lebanon,LBN,"Jan 11, 2020",0,0
Lebanon,LBN,"Jan 12, 2020",0,0
Lebanon,LBN,"Jan 13, 2020",0,0
Lebanon,LBN,"Jan 14, 2020",0,0
Lebanon,LBN,"Jan 15, 2020",0,0
Lebanon,LBN,"Jan 16, 2020",0,0
Lebanon,LBN,"Jan 17, 2020",0,0
Lebanon,LBN,"Jan 18, 2020",0,0
Lebanon,LBN,"Jan 19, 2020",0,0
Lebanon,LBN,"Jan 20, 2020",0,0
Lebanon,LBN,"Jan 21, 2020",0,0
Lebanon,LBN,"Jan 22, 2020",0,0
Lebanon,LBN,"Jan 23, 2020",0,0
Lebanon,LBN,"Jan 24, 2020",0,0
Lebanon,LBN,"Jan 25, 2020",0,0
Lebanon,LBN,"Jan 26, 2020",0,0
Lebanon,LBN,"Jan 27, 2020",0,0
Lebanon,LBN,"Jan 28, 2020",0,0
Lebanon,LBN,"Jan 29, 2020",0,0
Lebanon,LBN,"Jan 30, 2020",0,0
Lebanon,LBN,"Jan 31, 2020",0,0
Lebanon,LBN,"Feb 1, 2020",0,0
Lebanon,LBN,"Feb 2, 2020",0,0
Lebanon,LBN,"Feb 3, 2020",0,0
Lebanon,LBN,"Feb 4, 2020",0,0
Lebanon,LBN,"Feb 5, 2020",0,0
Lebanon,LBN,"Feb 6, 2020",0,0
Lebanon,LBN,"Feb 7, 2020",0,0
Lebanon,LBN,"Feb 8, 2020",0,0
Lebanon,LBN,"Feb 9, 2020",0,0
Lebanon,LBN,"Feb 10, 2020",0,0
Lebanon,LBN,"Feb 11, 2020",0,0
Lebanon,LBN,"Feb 12, 2020",0,0
Lebanon,LBN,"Feb 13, 2020",0,0
Lebanon,LBN,"Feb 14, 2020",0,0
Lebanon,LBN,"Feb 15, 2020",0,0
Lebanon,LBN,"Feb 16, 2020",0,0
Lebanon,LBN,"Feb 17, 2020",0,0
Lebanon,LBN,"Feb 18, 2020",0,0
Lebanon,LBN,"Feb 19, 2020",0,0
Lebanon,LBN,"Feb 20, 2020",0,0
Lebanon,LBN,"Feb 21, 2020",0,0
Lebanon,LBN,"Feb 22, 2020",0,1
Lebanon,LBN,"Feb 23, 2020",0,1
Lebanon,LBN,"Feb 24, 2020",0,1
Lebanon,LBN,"Feb 25, 2020",0,1
Lebanon,LBN,"Feb 26, 2020",0,1
Lebanon,LBN,"Feb 27, 2020",0,2
Lebanon,LBN,"Feb 28, 2020",0,3
Lebanon,LBN,"Feb 29, 2020",0,3
Lebanon,LBN,"Mar 1, 2020",0,4
Lebanon,LBN,"Mar 2, 2020",0,10
Lebanon,LBN,"Mar 3, 2020",0,13
Lebanon,LBN,"Mar 6, 2020",0,16
Lebanon,LBN,"Mar 7, 2020",0,22
Lebanon,LBN,"Mar 9, 2020",0,32
Lebanon,LBN,"Mar 10, 2020",0,41
Lebanon,LBN,"Mar 11, 2020",1,41
Lebanon,LBN,"Mar 12, 2020",2,61
Lebanon,LBN,"Mar 13, 2020",2,66
Lebanon,LBN,"Mar 15, 2020",3,93
Lebanon,LBN,"Mar 16, 2020",3,99
Lebanon,LBN,"Mar 17, 2020",3,120
Lebanon,LBN,"Mar 18, 2020",3,120
Lebanon,LBN,"Mar 19, 2020",4,133
Lebanon,LBN,"Mar 20, 2020",4,149
Lebanon,LBN,"Mar 21, 2020",4,163
Lebanon,LBN,"Mar 22, 2020",4,230
Lebanon,LBN,"Mar 23, 2020",4,248
Lebanon,LBN,"Mar 24, 2020",4,267
Lebanon,LBN,"Mar 25, 2020",4,304
Lebanon,LBN,"Mar 26, 2020",4,333
Lebanon,LBN,"Mar 27, 2020",6,368
Lebanon,LBN,"Mar 28, 2020",7,391
Lebanon,LBN,"Mar 29, 2020",8,412
Lebanon,LBN,"Mar 30, 2020",10,438
Lebanon,LBN,"Mar 31, 2020",11,446
Lebanon,LBN,"Apr 1, 2020",12,463
Lebanon,LBN,"Apr 2, 2020",12,479
Lebanon,LBN,"Apr 3, 2020",16,494
Lebanon,LBN,"Apr 4, 2020",16,494
Lebanon,LBN,"Apr 5, 2020",17,520
Lebanon,LBN,"Apr 6, 2020",18,527
Lebanon,LBN,"Apr 7, 2020",19,541
Lebanon,LBN,"Apr 8, 2020",19,548
Lebanon,LBN,"Apr 9, 2020",19,575
Liberia,LBR,"Mar 17, 2020",0,1
Liberia,LBR,"Mar 18, 2020",0,2
Liberia,LBR,"Mar 19, 2020",0,2
Liberia,LBR,"Mar 20, 2020",0,2
Liberia,LBR,"Mar 21, 2020",0,2
Liberia,LBR,"Mar 22, 2020",0,3
Liberia,LBR,"Mar 23, 2020",0,3
Liberia,LBR,"Mar 24, 2020",0,3
Liberia,LBR,"Mar 25, 2020",0,3
Liberia,LBR,"Mar 26, 2020",0,3
Liberia,LBR,"Mar 27, 2020",0,3
Liberia,LBR,"Mar 28, 2020",0,3
Liberia,LBR,"Mar 29, 2020",0,3
Liberia,LBR,"Mar 30, 2020",0,3
Liberia,LBR,"Mar 31, 2020",0,3
Liberia,LBR,"Apr 1, 2020",0,3
Liberia,LBR,"Apr 2, 2020",0,6
Liberia,LBR,"Apr 3, 2020",0,6
Liberia,LBR,"Apr 4, 2020",0,7
Liberia,LBR,"Apr 5, 2020",1,10
Liberia,LBR,"Apr 6, 2020",3,13
Liberia,LBR,"Apr 7, 2020",3,14
Liberia,LBR,"Apr 8, 2020",3,14
Liberia,LBR,"Apr 9, 2020",4,31
Libya,LBY,"Mar 25, 2020",0,1
Libya,LBY,"Mar 26, 2020",0,1
Libya,LBY,"Mar 27, 2020",0,1
Libya,LBY,"Mar 28, 2020",0,1
Libya,LBY,"Mar 29, 2020",0,1
Libya,LBY,"Mar 30, 2020",0,8
Libya,LBY,"Mar 31, 2020",0,8
Libya,LBY,"Apr 1, 2020",0,10
Libya,LBY,"Apr 2, 2020",0,10
Libya,LBY,"Apr 3, 2020",1,11
Libya,LBY,"Apr 4, 2020",1,11
Libya,LBY,"Apr 5, 2020",1,18
Libya,LBY,"Apr 6, 2020",1,18
Libya,LBY,"Apr 7, 2020",1,18
Libya,LBY,"Apr 8, 2020",1,19
Libya,LBY,"Apr 9, 2020",1,21
Liechtenstein,LIE,"Mar 5, 2020",0,1
Liechtenstein,LIE,"Mar 12, 2020",0,3
Liechtenstein,LIE,"Mar 13, 2020",0,4
Liechtenstein,LIE,"Mar 14, 2020",0,4
Liechtenstein,LIE,"Mar 15, 2020",0,4
Liechtenstein,LIE,"Mar 16, 2020",0,7
Liechtenstein,LIE,"Mar 17, 2020",0,7
Liechtenstein,LIE,"Mar 18, 2020",0,7
Liechtenstein,LIE,"Mar 19, 2020",0,25
Liechtenstein,LIE,"Mar 20, 2020",0,25
Liechtenstein,LIE,"Mar 21, 2020",0,34
Liechtenstein,LIE,"Mar 22, 2020",0,36
Liechtenstein,LIE,"Mar 23, 2020",0,46
Liechtenstein,LIE,"Mar 24, 2020",0,46
Liechtenstein,LIE,"Mar 25, 2020",0,47
Liechtenstein,LIE,"Mar 26, 2020",0,51
Liechtenstein,LIE,"Mar 27, 2020",0,56
Liechtenstein,LIE,"Mar 28, 2020",0,60
Liechtenstein,LIE,"Mar 29, 2020",0,61
Liechtenstein,LIE,"Mar 30, 2020",0,62
Liechtenstein,LIE,"Mar 31, 2020",0,64
Liechtenstein,LIE,"Apr 1, 2020",0,68
Liechtenstein,LIE,"Apr 2, 2020",0,72
Liechtenstein,LIE,"Apr 3, 2020",0,75
Liechtenstein,LIE,"Apr 4, 2020",0,75
Liechtenstein,LIE,"Apr 5, 2020",1,77
Liechtenstein,LIE,"Apr 6, 2020",1,78
Liechtenstein,LIE,"Apr 7, 2020",1,78
Liechtenstein,LIE,"Apr 8, 2020",1,78
Liechtenstein,LIE,"Apr 9, 2020",1,79
Lithuania,LTU,"Dec 31, 2019",0,0
Lithuania,LTU,"Jan 1, 2020",0,0
Lithuania,LTU,"Jan 2, 2020",0,0
Lithuania,LTU,"Jan 3, 2020",0,0
Lithuania,LTU,"Jan 4, 2020",0,0
Lithuania,LTU,"Jan 5, 2020",0,0
Lithuania,LTU,"Jan 6, 2020",0,0
Lithuania,LTU,"Jan 7, 2020",0,0
Lithuania,LTU,"Jan 8, 2020",0,0
Lithuania,LTU,"Jan 9, 2020",0,0
Lithuania,LTU,"Jan 10, 2020",0,0
Lithuania,LTU,"Jan 11, 2020",0,0
Lithuania,LTU,"Jan 12, 2020",0,0
Lithuania,LTU,"Jan 13, 2020",0,0
Lithuania,LTU,"Jan 14, 2020",0,0
Lithuania,LTU,"Jan 15, 2020",0,0
Lithuania,LTU,"Jan 16, 2020",0,0
Lithuania,LTU,"Jan 17, 2020",0,0
Lithuania,LTU,"Jan 18, 2020",0,0
Lithuania,LTU,"Jan 19, 2020",0,0
Lithuania,LTU,"Jan 20, 2020",0,0
Lithuania,LTU,"Jan 21, 2020",0,0
Lithuania,LTU,"Jan 22, 2020",0,0
Lithuania,LTU,"Jan 23, 2020",0,0
Lithuania,LTU,"Jan 24, 2020",0,0
Lithuania,LTU,"Jan 25, 2020",0,0
Lithuania,LTU,"Jan 26, 2020",0,0
Lithuania,LTU,"Jan 27, 2020",0,0
Lithuania,LTU,"Jan 28, 2020",0,0
Lithuania,LTU,"Jan 29, 2020",0,0
Lithuania,LTU,"Jan 30, 2020",0,0
Lithuania,LTU,"Jan 31, 2020",0,0
Lithuania,LTU,"Feb 1, 2020",0,0
Lithuania,LTU,"Feb 2, 2020",0,0
Lithuania,LTU,"Feb 3, 2020",0,0
Lithuania,LTU,"Feb 4, 2020",0,0
Lithuania,LTU,"Feb 5, 2020",0,0
Lithuania,LTU,"Feb 6, 2020",0,0
Lithuania,LTU,"Feb 7, 2020",0,0
Lithuania,LTU,"Feb 8, 2020",0,0
Lithuania,LTU,"Feb 9, 2020",0,0
Lithuania,LTU,"Feb 10, 2020",0,0
Lithuania,LTU,"Feb 11, 2020",0,0
Lithuania,LTU,"Feb 12, 2020",0,0
Lithuania,LTU,"Feb 13, 2020",0,0
Lithuania,LTU,"Feb 14, 2020",0,0
Lithuania,LTU,"Feb 15, 2020",0,0
Lithuania,LTU,"Feb 16, 2020",0,0
Lithuania,LTU,"Feb 17, 2020",0,0
Lithuania,LTU,"Feb 18, 2020",0,0
Lithuania,LTU,"Feb 19, 2020",0,0
Lithuania,LTU,"Feb 20, 2020",0,0
Lithuania,LTU,"Feb 21, 2020",0,0
Lithuania,LTU,"Feb 22, 2020",0,0
Lithuania,LTU,"Feb 23, 2020",0,0
Lithuania,LTU,"Feb 24, 2020",0,0
Lithuania,LTU,"Feb 25, 2020",0,0
Lithuania,LTU,"Feb 26, 2020",0,0
Lithuania,LTU,"Feb 27, 2020",0,0
Lithuania,LTU,"Feb 28, 2020",0,1
Lithuania,LTU,"Feb 29, 2020",0,1
Lithuania,LTU,"Mar 1, 2020",0,1
Lithuania,LTU,"Mar 2, 2020",0,1
Lithuania,LTU,"Mar 11, 2020",0,3
Lithuania,LTU,"Mar 12, 2020",0,3
Lithuania,LTU,"Mar 14, 2020",0,6
Lithuania,LTU,"Mar 15, 2020",0,9
Lithuania,LTU,"Mar 16, 2020",0,14
Lithuania,LTU,"Mar 17, 2020",0,17
Lithuania,LTU,"Mar 18, 2020",0,25
Lithuania,LTU,"Mar 19, 2020",0,33
Lithuania,LTU,"Mar 20, 2020",0,48
Lithuania,LTU,"Mar 21, 2020",1,69
Lithuania,LTU,"Mar 22, 2020",1,105
Lithuania,LTU,"Mar 23, 2020",1,143
Lithuania,LTU,"Mar 24, 2020",1,179
Lithuania,LTU,"Mar 25, 2020",2,209
Lithuania,LTU,"Mar 26, 2020",4,274
Lithuania,LTU,"Mar 27, 2020",4,299
Lithuania,LTU,"Mar 28, 2020",5,358
Lithuania,LTU,"Mar 29, 2020",7,394
Lithuania,LTU,"Mar 30, 2020",7,484
Lithuania,LTU,"Mar 31, 2020",7,484
Lithuania,LTU,"Apr 1, 2020",7,533
Lithuania,LTU,"Apr 2, 2020",8,581
Lithuania,LTU,"Apr 3, 2020",9,649
Lithuania,LTU,"Apr 4, 2020",9,771
Lithuania,LTU,"Apr 5, 2020",9,771
Lithuania,LTU,"Apr 6, 2020",13,811
Lithuania,LTU,"Apr 7, 2020",14,843
Lithuania,LTU,"Apr 8, 2020",15,880
Lithuania,LTU,"Apr 9, 2020",15,912
Low income,,"Dec 31, 2019",0,0
Low income,,"Jan 1, 2020",0,0
Low income,,"Jan 2, 2020",0,0
Low income,,"Jan 3, 2020",0,0
Low income,,"Jan 4, 2020",0,0
Low income,,"Jan 5, 2020",0,0
Low income,,"Jan 6, 2020",0,0
Low income,,"Jan 7, 2020",0,0
Low income,,"Jan 8, 2020",0,0
Low income,,"Jan 9, 2020",0,0
Low income,,"Jan 10, 2020",0,0
Low income,,"Jan 11, 2020",0,0
Low income,,"Jan 12, 2020",0,0
Low income,,"Jan 13, 2020",0,0
Low income,,"Jan 14, 2020",0,0
Low income,,"Jan 15, 2020",0,0
Low income,,"Jan 16, 2020",0,0
Low income,,"Jan 17, 2020",0,0
Low income,,"Jan 18, 2020",0,0
Low income,,"Jan 19, 2020",0,0
Low income,,"Jan 20, 2020",0,0
Low income,,"Jan 21, 2020",0,0
Low income,,"Jan 22, 2020",0,0
Low income,,"Jan 23, 2020",0,0
Low income,,"Jan 24, 2020",0,0
Low income,,"Jan 25, 2020",0,1
Low income,,"Jan 26, 2020",0,1
Low income,,"Jan 27, 2020",0,1
Low income,,"Jan 28, 2020",0,1
Low income,,"Jan 29, 2020",0,1
Low income,,"Jan 30, 2020",0,1
Low income,,"Jan 31, 2020",0,1
Low income,,"Feb 1, 2020",0,1
Low income,,"Feb 2, 2020",0,1
Low income,,"Feb 3, 2020",0,1
Low income,,"Feb 4, 2020",0,1
Low income,,"Feb 5, 2020",0,1
Low income,,"Feb 6, 2020",0,1
Low income,,"Feb 7, 2020",0,1
Low income,,"Feb 8, 2020",0,1
Low income,,"Feb 9, 2020",0,1
Low income,,"Feb 10, 2020",0,1
Low income,,"Feb 11, 2020",0,1
Low income,,"Feb 12, 2020",0,1
Low income,,"Feb 13, 2020",0,1
Low income,,"Feb 14, 2020",0,1
Low income,,"Feb 15, 2020",0,1
Low income,,"Feb 16, 2020",0,1
Low income,,"Feb 17, 2020",0,1
Low income,,"Feb 18, 2020",0,1
Low income,,"Feb 19, 2020",0,1
Low income,,"Feb 20, 2020",0,1
Low income,,"Feb 21, 2020",0,1
Low income,,"Feb 22, 2020",0,1
Low income,,"Feb 23, 2020",0,1
Low income,,"Feb 24, 2020",0,1
Low income,,"Feb 25, 2020",0,2
Low income,,"Feb 26, 2020",0,2
Low income,,"Feb 27, 2020",0,2
Low income,,"Feb 28, 2020",0,2
Low income,,"Feb 29, 2020",0,2
Low income,,"Mar 1, 2020",0,2
Low income,,"Mar 2, 2020",0,2
Low income,,"Mar 3, 2020",0,2
Low income,,"Mar 4, 2020",0,2
Low income,,"Mar 5, 2020",0,2
Low income,,"Mar 6, 2020",0,2
Low income,,"Mar 7, 2020",0,3
Low income,,"Mar 8, 2020",0,6
Low income,,"Mar 9, 2020",0,6
Low income,,"Mar 10, 2020",0,6
Low income,,"Mar 11, 2020",0,12
Low income,,"Mar 12, 2020",0,12
Low income,,"Mar 13, 2020",0,12
Low income,,"Mar 14, 2020",0,15
Low income,,"Mar 15, 2020",0,20
Low income,,"Mar 16, 2020",0,34
Low income,,"Mar 17, 2020",0,62
Low income,,"Mar 18, 2020",0,67
Low income,,"Mar 19, 2020",1,91
Low income,,"Mar 20, 2020",1,103
Low income,,"Mar 21, 2020",1,133
Low income,,"Mar 22, 2020",4,181
Low income,,"Mar 23, 2020",5,207
Low income,,"Mar 24, 2020",7,275
Low income,,"Mar 25, 2020",9,338
Low income,,"Mar 26, 2020",9,408
Low income,,"Mar 27, 2020",10,485
Low income,,"Mar 28, 2020",12,516
Low income,,"Mar 29, 2020",22,606
Low income,,"Mar 30, 2020",26,688
Low income,,"Mar 31, 2020",32,819
Low income,,"Apr 1, 2020",33,902
Low income,,"Apr 2, 2020",41,1087
Low income,,"Apr 3, 2020",45,1214
Low income,,"Apr 4, 2020",48,1286
Low income,,"Apr 5, 2020",55,1484
Low income,,"Apr 6, 2020",69,1669
Low income,,"Apr 7, 2020",71,1860
Low income,,"Apr 8, 2020",79,2007
Low income,,"Apr 9, 2020",91,2238
Lower middle income,,"Dec 31, 2019",0,0
Lower middle income,,"Jan 1, 2020",0,0
Lower middle income,,"Jan 2, 2020",0,0
Lower middle income,,"Jan 3, 2020",0,0
Lower middle income,,"Jan 4, 2020",0,0
Lower middle income,,"Jan 5, 2020",0,0
Lower middle income,,"Jan 6, 2020",0,0
Lower middle income,,"Jan 7, 2020",0,0
Lower middle income,,"Jan 8, 2020",0,0
Lower middle income,,"Jan 9, 2020",0,0
Lower middle income,,"Jan 10, 2020",0,0
Lower middle income,,"Jan 11, 2020",0,0
Lower middle income,,"Jan 12, 2020",0,0
Lower middle income,,"Jan 13, 2020",0,0
Lower middle income,,"Jan 14, 2020",0,0
Lower middle income,,"Jan 15, 2020",0,0
Lower middle income,,"Jan 16, 2020",0,0
Lower middle income,,"Jan 17, 2020",0,0
Lower middle income,,"Jan 18, 2020",0,0
Lower middle income,,"Jan 19, 2020",0,0
Lower middle income,,"Jan 20, 2020",0,0
Lower middle income,,"Jan 21, 2020",0,0
Lower middle income,,"Jan 22, 2020",0,0
Lower middle income,,"Jan 23, 2020",0,0
Lower middle income,,"Jan 24, 2020",0,2
Lower middle income,,"Jan 25, 2020",0,2
Lower middle income,,"Jan 26, 2020",0,2
Lower middle income,,"Jan 27, 2020",0,2
Lower middle income,,"Jan 28, 2020",0,3
Lower middle income,,"Jan 29, 2020",0,3
Lower middle income,,"Jan 30, 2020",0,5
Lower middle income,,"Jan 31, 2020",0,8
Lower middle income,,"Feb 1, 2020",0,8
Lower middle income,,"Feb 2, 2020",1,12
Lower middle income,,"Feb 3, 2020",1,13
Lower middle income,,"Feb 4, 2020",1,15
Lower middle income,,"Feb 5, 2020",1,16
Lower middle income,,"Feb 6, 2020",1,17
Lower middle income,,"Feb 7, 2020",1,19
Lower middle income,,"Feb 8, 2020",1,20
Lower middle income,,"Feb 9, 2020",1,21
Lower middle income,,"Feb 10, 2020",1,21
Lower middle income,,"Feb 11, 2020",1,22
Lower middle income,,"Feb 12, 2020",1,22
Lower middle income,,"Feb 13, 2020",1,23
Lower middle income,,"Feb 14, 2020",1,23
Lower middle income,,"Feb 15, 2020",1,24
Lower middle income,,"Feb 16, 2020",1,24
Lower middle income,,"Feb 17, 2020",1,24
Lower middle income,,"Feb 18, 2020",1,24
Lower middle income,,"Feb 19, 2020",1,24
Lower middle income,,"Feb 20, 2020",1,24
Lower middle income,,"Feb 21, 2020",1,24
Lower middle income,,"Feb 22, 2020",1,24
Lower middle income,,"Feb 23, 2020",1,24
Lower middle income,,"Feb 24, 2020",1,24
Lower middle income,,"Feb 25, 2020",1,24
Lower middle income,,"Feb 26, 2020",1,24
Lower middle income,,"Feb 27, 2020",1,26
Lower middle income,,"Feb 28, 2020",1,27
Lower middle income,,"Feb 29, 2020",1,27
Lower middle income,,"Mar 1, 2020",1,29
Lower middle income,,"Mar 2, 2020",1,32
Lower middle income,,"Mar 3, 2020",1,37
Lower middle income,,"Mar 4, 2020",1,40
Lower middle income,,"Mar 5, 2020",1,64
Lower middle income,,"Mar 6, 2020",1,76
Lower middle income,,"Mar 7, 2020",1,106
Lower middle income,,"Mar 8, 2020",1,119
Lower middle income,,"Mar 9, 2020",2,172
Lower middle income,,"Mar 10, 2020",2,226
Lower middle income,,"Mar 11, 2020",2,267
Lower middle income,,"Mar 12, 2020",5,343
Lower middle income,,"Mar 13, 2020",7,392
Lower middle income,,"Mar 14, 2020",15,499
Lower middle income,,"Mar 15, 2020",16,628
Lower middle income,,"Mar 16, 2020",23,741
Lower middle income,,"Mar 17, 2020",24,1013
Lower middle income,,"Mar 18, 2020",29,1199
Lower middle income,,"Mar 19, 2020",37,1470
Lower middle income,,"Mar 20, 2020",55,1850
Lower middle income,,"Mar 21, 2020",66,2183
Lower middle income,,"Mar 22, 2020",90,2858
Lower middle income,,"Mar 23, 2020",111,3372
Lower middle income,,"Mar 24, 2020",130,3864
Lower middle income,,"Mar 25, 2020",148,4544
Lower middle income,,"Mar 26, 2020",167,5251
Lower middle income,,"Mar 27, 2020",207,6002
Lower middle income,,"Mar 28, 2020",246,6796
Lower middle income,,"Mar 29, 2020",297,7946
Lower middle income,,"Mar 30, 2020",337,9126
Lower middle income,,"Mar 31, 2020",393,10604
Lower middle income,,"Apr 1, 2020",439,11736
Lower middle income,,"Apr 2, 2020",514,13652
Lower middle income,,"Apr 3, 2020",567,14905
Lower middle income,,"Apr 4, 2020",628,16780
Lower middle income,,"Apr 5, 2020",718,18536
Lower middle income,,"Apr 6, 2020",811,21360
Lower middle income,,"Apr 7, 2020",879,23601
Lower middle income,,"Apr 8, 2020",980,25860
Lower middle income,,"Apr 9, 2020",1074,28065
Luxembourg,LUX,"Dec 31, 2019",0,0
Luxembourg,LUX,"Jan 1, 2020",0,0
Luxembourg,LUX,"Jan 2, 2020",0,0
Luxembourg,LUX,"Jan 3, 2020",0,0
Luxembourg,LUX,"Jan 4, 2020",0,0
Luxembourg,LUX,"Jan 5, 2020",0,0
Luxembourg,LUX,"Jan 6, 2020",0,0
Luxembourg,LUX,"Jan 7, 2020",0,0
Luxembourg,LUX,"Jan 8, 2020",0,0
Luxembourg,LUX,"Jan 9, 2020",0,0
Luxembourg,LUX,"Jan 10, 2020",0,0
Luxembourg,LUX,"Jan 11, 2020",0,0
Luxembourg,LUX,"Jan 12, 2020",0,0
Luxembourg,LUX,"Jan 13, 2020",0,0
Luxembourg,LUX,"Jan 14, 2020",0,0
Luxembourg,LUX,"Jan 15, 2020",0,0
Luxembourg,LUX,"Jan 16, 2020",0,0
Luxembourg,LUX,"Jan 17, 2020",0,0
Luxembourg,LUX,"Jan 18, 2020",0,0
Luxembourg,LUX,"Jan 19, 2020",0,0
Luxembourg,LUX,"Jan 20, 2020",0,0
Luxembourg,LUX,"Jan 21, 2020",0,0
Luxembourg,LUX,"Jan 22, 2020",0,0
Luxembourg,LUX,"Jan 23, 2020",0,0
Luxembourg,LUX,"Jan 24, 2020",0,0
Luxembourg,LUX,"Jan 25, 2020",0,0
Luxembourg,LUX,"Jan 26, 2020",0,0
Luxembourg,LUX,"Jan 27, 2020",0,0
Luxembourg,LUX,"Jan 28, 2020",0,0
Luxembourg,LUX,"Jan 29, 2020",0,0
Luxembourg,LUX,"Jan 30, 2020",0,0
Luxembourg,LUX,"Jan 31, 2020",0,0
Luxembourg,LUX,"Feb 1, 2020",0,0
Luxembourg,LUX,"Feb 2, 2020",0,0
Luxembourg,LUX,"Feb 3, 2020",0,0
Luxembourg,LUX,"Feb 4, 2020",0,0
Luxembourg,LUX,"Feb 5, 2020",0,0
Luxembourg,LUX,"Feb 6, 2020",0,0
Luxembourg,LUX,"Feb 7, 2020",0,0
Luxembourg,LUX,"Feb 8, 2020",0,0
Luxembourg,LUX,"Feb 9, 2020",0,0
Luxembourg,LUX,"Feb 10, 2020",0,0
Luxembourg,LUX,"Feb 11, 2020",0,0
Luxembourg,LUX,"Feb 12, 2020",0,0
Luxembourg,LUX,"Feb 13, 2020",0,0
Luxembourg,LUX,"Feb 14, 2020",0,0
Luxembourg,LUX,"Feb 15, 2020",0,0
Luxembourg,LUX,"Feb 16, 2020",0,0
Luxembourg,LUX,"Feb 17, 2020",0,0
Luxembourg,LUX,"Feb 18, 2020",0,0
Luxembourg,LUX,"Feb 19, 2020",0,0
Luxembourg,LUX,"Feb 20, 2020",0,0
Luxembourg,LUX,"Feb 21, 2020",0,0
Luxembourg,LUX,"Feb 22, 2020",0,0
Luxembourg,LUX,"Feb 23, 2020",0,0
Luxembourg,LUX,"Feb 24, 2020",0,0
Luxembourg,LUX,"Feb 25, 2020",0,0
Luxembourg,LUX,"Feb 26, 2020",0,0
Luxembourg,LUX,"Feb 27, 2020",0,0
Luxembourg,LUX,"Feb 28, 2020",0,0
Luxembourg,LUX,"Feb 29, 2020",0,0
Luxembourg,LUX,"Mar 1, 2020",0,1
Luxembourg,LUX,"Mar 2, 2020",0,1
